start,end,group
6345,6768.128242,Scenario Improved 4
6345,6781.748174,Scenario Improved 4
6345,6751.379445,Scenario Improved 4
6345,6817.840709,Scenario Improved 4
6345,6825.785702,Scenario Improved 4
6345,6738.672835,Scenario Improved 4
6345,6943.534379,Scenario Improved 4
6345,6910.130578,Scenario Improved 4
6345,6788.442159,Scenario Improved 4
6345,6677.229177,Scenario Improved 4
6345,6867.465582,Scenario Improved 4
6345,6736.509364,Scenario Improved 4
6345,6825.381844,Scenario Improved 4
6345,6734.045674,Scenario Improved 4
6345,6709.901523,Scenario Improved 4
6345,6856.918357,Scenario Improved 4
6345,6713.467994,Scenario Improved 4
6345,6680.061491,Scenario Improved 4
6345,6862.973875,Scenario Improved 4
6345,6748.552112,Scenario Improved 4
6345,6766.456307,Scenario Improved 4
6345,6977.303889,Scenario Improved 4
6345,6725.940175,Scenario Improved 4
6345,6760.538496,Scenario Improved 4
6345,6842.976107,Scenario Improved 4
6345,6774.072896,Scenario Improved 4
6345,6643.237299,Scenario Improved 4
6345,6811.518035,Scenario Improved 4
6345,6817.312751,Scenario Improved 4
6345,6808.958974,Scenario Improved 4
6345,6884.774038,Scenario Improved 4
6345,6740.210876,Scenario Improved 4
6345,6972.462588,Scenario Improved 4
6345,6811.73984,Scenario Improved 4
6345,7035.975923,Scenario Improved 4
6345,6827.143903,Scenario Improved 4
6345,6605.431043,Scenario Improved 4
6345,6764.37614,Scenario Improved 4
6345,6743.574529,Scenario Improved 4
6345,6792.996419,Scenario Improved 4
6345,6766.822599,Scenario Improved 4
6345,6777.933987,Scenario Improved 4
6345,6803.428648,Scenario Improved 4
6345,6716.033458,Scenario Improved 4
6345,6786.055979,Scenario Improved 4
6345,6648.823461,Scenario Improved 4
6345,6908.906264,Scenario Improved 4
6345,6658.994653,Scenario Improved 4
6345,6722.832295,Scenario Improved 4
6345,6869.979315,Scenario Improved 4
6345,6779.281605,Scenario Improved 4
6345,6656.715928,Scenario Improved 4
6345,6690.198352,Scenario Improved 4
6345,6751.485366,Scenario Improved 4
6345,6771.50985,Scenario Improved 4
6345,6807.737284,Scenario Improved 4
6345,6736.959991,Scenario Improved 4
6345,6719.658083,Scenario Improved 4
6345,6838.556738,Scenario Improved 4
6345,6629.038357,Scenario Improved 4
6345,6709.801682,Scenario Improved 4
6345,6759.664694,Scenario Improved 4
6345,6705.047066,Scenario Improved 4
6345,6823.760131,Scenario Improved 4
6345,6800.495945,Scenario Improved 4
6345,6745.450537,Scenario Improved 4
6345,6625.147835,Scenario Improved 4
6345,6929.966207,Scenario Improved 4
6345,6972.340917,Scenario Improved 4
