start,end,group
9450,9833.165845,Scenario Improved 2
9450,9982.219636,Scenario Improved 2
9450,9852.277413,Scenario Improved 2
9450,9820.445938,Scenario Improved 2
9450,10028.86528,Scenario Improved 2
9450,9866.335466,Scenario Improved 2
9450,10063.84637,Scenario Improved 2
9450,9878.961453,Scenario Improved 2
9450,9635.230637,Scenario Improved 2
9450,9739.26789,Scenario Improved 2
9450,9896.38519,Scenario Improved 2
9450,9765.99558,Scenario Improved 2
9450,9979.46672,Scenario Improved 2
9450,9814.79545,Scenario Improved 2
9450,9704.04455,Scenario Improved 2
9450,9901.73768,Scenario Improved 2
9450,10079.09772,Scenario Improved 2
9450,9887.50667,Scenario Improved 2
9450,9805.8319,Scenario Improved 2
9450,9657.52332,Scenario Improved 2
9450,9899.44446,Scenario Improved 2
9450,9825.57091,Scenario Improved 2
9450,9958.10352,Scenario Improved 2
9450,9876.03527,Scenario Improved 2
9450,9829.98913,Scenario Improved 2
9450,9822.70449,Scenario Improved 2
9450,10075.82893,Scenario Improved 2
9450,9867.7456,Scenario Improved 2
9450,9826.87138,Scenario Improved 2
9450,9823.78638,Scenario Improved 2
9450,9890.2818,Scenario Improved 2
9450,9688.6183,Scenario Improved 2
9450,9750.64047,Scenario Improved 2
9450,9820.06707,Scenario Improved 2
9450,9926.45958,Scenario Improved 2
9450,9963.56642,Scenario Improved 2
9450,9943.8748,Scenario Improved 2
9450,9634.33086,Scenario Improved 2
9450,9839.33371,Scenario Improved 2
9450,9839.61574,Scenario Improved 2
9450,9960.73942,Scenario Improved 2
9450,9866.43314,Scenario Improved 2
9450,9816.9979,Scenario Improved 2
9450,9935.41823,Scenario Improved 2
9450,9704.45247,Scenario Improved 2
9450,9687.10828,Scenario Improved 2
9450,9625.69402,Scenario Improved 2
9450,9886.42281,Scenario Improved 2
9450,9946.22143,Scenario Improved 2
9450,9813.56282,Scenario Improved 2
9450,9918.18116,Scenario Improved 2
9450,9719.46944,Scenario Improved 2
9450,9789.45566,Scenario Improved 2
9450,9845.62835,Scenario Improved 2
9450,9925.32558,Scenario Improved 2
9450,9901.22575,Scenario Improved 2
9450,9783.17062,Scenario Improved 2
9450,9735.97652,Scenario Improved 2
9450,9686.54061,Scenario Improved 2
9450,10045.84082,Scenario Improved 2
9450,10012.5374,Scenario Improved 2
9450,9842.96443,Scenario Improved 2
9450,9940.457,Scenario Improved 2
9450,9589.32631,Scenario Improved 2
9450,9896.92118,Scenario Improved 2
9450,10022.62548,Scenario Improved 2
9450,10005.6192,Scenario Improved 2
9450,9898.88936,Scenario Improved 2
9450,9799.17139,Scenario Improved 2
9450,9870.64715,Scenario Improved 2
9450,9839.94629,Scenario Improved 2
9450,9824.57382,Scenario Improved 2
9450,9770.54561,Scenario Improved 2
9450,9781.57603,Scenario Improved 2
9450,9832.35418,Scenario Improved 2
9450,9912.06784,Scenario Improved 2
9450,9714.42285,Scenario Improved 2
9450,9985.41412,Scenario Improved 2
