start,end,group
6400,6822.10837,Scenario Improved 3
6400,6926.80822,Scenario Improved 3
6400,6862.81258,Scenario Improved 3
6400,6948.64365,Scenario Improved 3
6400,6615.36205,Scenario Improved 3
6400,7013.96193,Scenario Improved 3
6400,6586.0668,Scenario Improved 3
6400,6810.67873,Scenario Improved 3
6400,6721.45628,Scenario Improved 3
6400,6800.97587,Scenario Improved 3
6400,6730.22161,Scenario Improved 3
6400,6895.85402,Scenario Improved 3
6400,6723.14517,Scenario Improved 3
6400,6714.1593,Scenario Improved 3
6400,6864.60836,Scenario Improved 3
6400,6785.72365,Scenario Improved 3
6400,6871.22364,Scenario Improved 3
6400,6728.99898,Scenario Improved 3
6400,6906.68271,Scenario Improved 3
6400,6678.02227,Scenario Improved 3
6400,6816.2423,Scenario Improved 3
6400,6922.34441,Scenario Improved 3
6400,6796.21538,Scenario Improved 3
6400,6826.03324,Scenario Improved 3
6400,6828.49067,Scenario Improved 3
6400,6948.18455,Scenario Improved 3
6400,6887.83527,Scenario Improved 3
6400,6697.05763,Scenario Improved 3
6400,6814.62176,Scenario Improved 3
6400,6956.58444,Scenario Improved 3
6400,6659.34157,Scenario Improved 3
6400,6865.50617,Scenario Improved 3
6400,6757.59433,Scenario Improved 3
6400,6658.02588,Scenario Improved 3
6400,6700.61255,Scenario Improved 3
6400,6822.86312,Scenario Improved 3
6400,6729.92996,Scenario Improved 3
6400,6715.73236,Scenario Improved 3
6400,6797.31768,Scenario Improved 3
6400,6966.4743,Scenario Improved 3
6400,6774.294,Scenario Improved 3
6400,6850.05595,Scenario Improved 3
6400,6798.00813,Scenario Improved 3
6400,6836.25479,Scenario Improved 3
6400,6649.00792,Scenario Improved 3
6400,6816.26548,Scenario Improved 3
6400,6960.42323,Scenario Improved 3
6400,6768.86248,Scenario Improved 3
6400,6844.469548,Scenario Improved 4
6400,6860.39467,Scenario Improved 4
6400,6819.494609,Scenario Improved 4
6400,6677.872922,Scenario Improved 4
6400,6666.729555,Scenario Improved 4
6400,6775.296508,Scenario Improved 4
6400,6656.468286,Scenario Improved 4
6400,6823.044303,Scenario Improved 4
6400,6658.6732,Scenario Improved 4
6400,6855.29764,Scenario Improved 4
6400,6966.025614,Scenario Improved 4
6400,6693.297563,Scenario Improved 4
6400,6828.272615,Scenario Improved 4
6400,6842.811854,Scenario Improved 4
6400,6950.015468,Scenario Improved 4
6400,6663.339129,Scenario Improved 4
6400,6728.796377,Scenario Improved 4
6400,6869.760835,Scenario Improved 4
6400,6886.548195,Scenario Improved 4
6400,6790.793986,Scenario Improved 4
6400,6841.722678,Scenario Improved 4
6400,6755.765005,Scenario Improved 4
6400,6771.291075,Scenario Improved 4
6400,6880.034245,Scenario Improved 4
6400,6865.193059,Scenario Improved 4
6400,6682.153784,Scenario Improved 4
6400,6871.928209,Scenario Improved 4
6400,6632.436976,Scenario Improved 4
6400,6858.144982,Scenario Improved 4
6400,6938.392157,Scenario Improved 4
6400,6712.774663,Scenario Improved 4
6400,6897.706181,Scenario Improved 4
6400,6804.823856,Scenario Improved 4
6400,6732.706824,Scenario Improved 4
6400,6882.656857,Scenario Improved 4
6400,6698.753714,Scenario Improved 4
6400,6857.497815,Scenario Improved 4
6400,6863.597466,Scenario Improved 4
6400,6795.33583,Scenario Improved 4
6400,6919.59393,Scenario Improved 4
6400,6565.751572,Scenario Improved 4
6400,6724.690589,Scenario Improved 4
6400,6865.972352,Scenario Improved 4
6400,6945.963489,Scenario Improved 4
6400,6854.889196,Scenario Improved 4
6400,6865.054489,Scenario Improved 4
6400,6741.079378,Scenario Improved 4
6400,6818.859514,Scenario Improved 4
6400,6814.236794,Scenario Improved 4
6400,6996.450548,Scenario Improved 4
6400,6779.000024,Scenario Improved 4
6400,6805.606657,Scenario Improved 4
6400,6944.895421,Scenario Improved 4
6400,6795.942348,Scenario Improved 4
6400,6863.708148,Scenario Improved 4
6400,6831.191308,Scenario Improved 4
6400,6837.818928,Scenario Improved 4
6400,6892.693177,Scenario Improved 4
6400,6927.32135,Scenario Improved 4
6400,6589.324827,Scenario Improved 4
6400,7019.968405,Scenario Improved 4
6400,6824.739796,Scenario Improved 4
6400,6776.334317,Scenario Improved 4
6400,6939.007196,Scenario Improved 4
6400,6846.881013,Scenario Improved 4
6400,6753.1633,Scenario Improved 4
6400,6627.17204,Scenario Improved 4
6400,6719.327485,Scenario Improved 4
6400,6841.836019,Scenario Improved 4
6400,6792.926028,Scenario Improved 4
6400,6694.917805,Scenario Improved 4
6400,6667.021989,Scenario Improved 4
6400,6751.334087,Scenario Improved 4
6400,6869.639727,Scenario Improved 4
6400,6867.524414,Scenario Improved 4
6400,6727.071222,Scenario Improved 4
6400,6786.031266,Scenario Improved 4
6400,6803.64864,Scenario Improved 4
6400,6797.2139,Scenario Improved 4
6400,6763.661533,Scenario Improved 4
6400,6849.605457,Scenario Improved 4
6400,6753.147344,Scenario Improved 4
6400,6821.868915,Scenario Improved 4
